FastTree Version 2.1.11 Double precision (No SSE3), OpenMP (4 threads)
Alignment: standard input
Nucleotide distances: Jukes-Cantor Joins: balanced Support: SH-like 1000
Search: Normal +NNI +SPR (2 rounds range 10) +ML-NNI opt-each=1
TopHits: 1.00*sqrtN close=default refresh=0.80
ML Model: Generalized Time-Reversible, CAT approximation with 20 rate categories
Ignored unknown character B (seen 1 times)
Ignored unknown character D (seen 1 times)
Ignored unknown character H (seen 31 times)
Ignored unknown character K (seen 82 times)
Ignored unknown character M (seen 27 times)
Ignored unknown character R (seen 63 times)
Ignored unknown character S (seen 42 times)
Ignored unknown character V (seen 3 times)
Ignored unknown character W (seen 62 times)
Ignored unknown character X (seen 540836 times)
Ignored unknown character Y (seen 181 times)
Ignored unknown character k (seen 14 times)
Ignored unknown character m (seen 6 times)
Ignored unknown character n (seen 36153 times)
Ignored unknown character r (seen 25 times)
Ignored unknown character s (seen 3 times)
Ignored unknown character w (seen 5 times)
Ignored unknown character y (seen 62 times)
      2.39 seconds: Top hits for      0 of   2578 seqs (at seed    100)
      7.62 seconds: Top hits for   1024 of   2578 seqs (at seed    200)
     12.81 seconds: Top hits for   1714 of   2578 seqs (at seed    400)
     13.63 seconds: Top hits for   1804 of   2578 seqs (at seed    500)
     15.44 seconds: Top hits for   1932 of   2578 seqs (at seed    600)
     17.03 seconds: Top hits for   2023 of   2578 seqs (at seed    700)
     17.68 seconds: Top hits for   2066 of   2578 seqs (at seed    800)
     18.35 seconds: Top hits for   2089 of   2578 seqs (at seed    900)
     19.79 seconds: Top hits for   2145 of   2578 seqs (at seed   1000)
     21.96 seconds: Top hits for   2217 of   2578 seqs (at seed   1100)
     23.15 seconds: Top hits for   2269 of   2578 seqs (at seed   1200)
     24.72 seconds: Top hits for   2358 of   2578 seqs (at seed   1300)
     25.34 seconds: Top hits for   2383 of   2578 seqs (at seed   1400)
     27.88 seconds: Top hits for   2474 of   2578 seqs (at seed   1600)
     28.24 seconds: Top hits for   2485 of   2578 seqs (at seed   1700)
     29.03 seconds: Top hits for   2518 of   2578 seqs (at seed   1800)
     29.24 seconds: Top hits for   2523 of   2578 seqs (at seed   1900)
     30.09 seconds: Top hits for   2548 of   2578 seqs (at seed   2000)
     30.45 seconds: Top hits for   2560 of   2578 seqs (at seed   2100)
     30.91 seconds: Top hits for   2575 of   2578 seqs (at seed   2300)
     31.34 seconds: Top hits for   2586 of   2578 seqs (at seed   2400)
     31.91 seconds: Checking top hits for      1 of   2578 seqs
     33.60 seconds: Joined    100 of   2575
     37.76 seconds: Joined    200 of   2575
     41.68 seconds: Joined    300 of   2575
     46.07 seconds: Joined    400 of   2575
     50.43 seconds: Joined    500 of   2575
     56.75 seconds: Joined    600 of   2575
     60.84 seconds: Joined    700 of   2575
     65.77 seconds: Joined    800 of   2575
     70.10 seconds: Joined    900 of   2575
     75.16 seconds: Joined   1000 of   2575
     78.80 seconds: Joined   1100 of   2575
     82.31 seconds: Joined   1200 of   2575
     86.52 seconds: Joined   1300 of   2575
     90.09 seconds: Joined   1400 of   2575
     94.75 seconds: Joined   1500 of   2575
     99.43 seconds: Joined   1600 of   2575
    102.56 seconds: Joined   1700 of   2575
    106.48 seconds: Joined   1800 of   2575
    109.18 seconds: Joined   1900 of   2575
    112.05 seconds: Joined   2000 of   2575
    114.94 seconds: Joined   2100 of   2575
    117.60 seconds: Joined   2200 of   2575
    121.01 seconds: Joined   2300 of   2575
    124.29 seconds: Joined   2400 of   2575
    127.19 seconds: Joined   2500 of   2575
Initial topology in 128.95 seconds
Refining topology: 45 rounds ME-NNIs, 2 rounds ME-SPRs, 23 rounds ML-NNIs
    142.31 seconds: ME NNI round 4 of 45, 1 of 2576 splits
    142.48 seconds: ME NNI round 4 of 45, 101 of 2576 splits, 4 changes (max delta 0.000)
    142.66 seconds: ME NNI round 4 of 45, 201 of 2576 splits, 30 changes (max delta 0.000)
    142.82 seconds: ME NNI round 4 of 45, 301 of 2576 splits, 46 changes (max delta 0.000)
    142.98 seconds: ME NNI round 4 of 45, 401 of 2576 splits, 55 changes (max delta 0.000)
    143.17 seconds: ME NNI round 4 of 45, 501 of 2576 splits, 71 changes (max delta 0.000)
    143.35 seconds: ME NNI round 4 of 45, 601 of 2576 splits, 83 changes (max delta 0.000)
    143.51 seconds: ME NNI round 4 of 45, 701 of 2576 splits, 130 changes (max delta 0.000)
    143.67 seconds: ME NNI round 4 of 45, 801 of 2576 splits, 140 changes (max delta 0.000)
    143.84 seconds: ME NNI round 4 of 45, 901 of 2576 splits, 157 changes (max delta 0.000)
    144.02 seconds: ME NNI round 4 of 45, 1001 of 2576 splits, 180 changes (max delta 0.000)
    144.19 seconds: ME NNI round 4 of 45, 1101 of 2576 splits, 194 changes (max delta 0.000)
    144.37 seconds: ME NNI round 4 of 45, 1201 of 2576 splits, 212 changes (max delta 0.000)
    144.55 seconds: ME NNI round 4 of 45, 1301 of 2576 splits, 237 changes (max delta 0.000)
    144.72 seconds: ME NNI round 4 of 45, 1401 of 2576 splits, 260 changes (max delta 0.000)
    144.89 seconds: ME NNI round 4 of 45, 1501 of 2576 splits, 276 changes (max delta 0.000)
    145.06 seconds: ME NNI round 4 of 45, 1601 of 2576 splits, 298 changes (max delta 0.000)
    145.23 seconds: ME NNI round 4 of 45, 1701 of 2576 splits, 309 changes (max delta 0.000)
    145.39 seconds: ME NNI round 4 of 45, 1801 of 2576 splits, 319 changes (max delta 0.000)
    145.56 seconds: ME NNI round 4 of 45, 1901 of 2576 splits, 331 changes (max delta 0.000)
    145.74 seconds: ME NNI round 4 of 45, 2001 of 2576 splits, 351 changes (max delta 0.000)
    145.90 seconds: ME NNI round 4 of 45, 2101 of 2576 splits, 369 changes (max delta 0.000)
    146.06 seconds: ME NNI round 4 of 45, 2201 of 2576 splits, 381 changes (max delta 0.000)
    146.23 seconds: ME NNI round 4 of 45, 2301 of 2576 splits, 397 changes (max delta 0.000)
    146.36 seconds: ME NNI round 5 of 45, 1 of 2576 splits
    146.53 seconds: ME NNI round 5 of 45, 101 of 2576 splits, 14 changes (max delta 0.000)
    146.70 seconds: ME NNI round 5 of 45, 201 of 2576 splits, 26 changes (max delta 0.000)
    146.88 seconds: ME NNI round 5 of 45, 301 of 2576 splits, 43 changes (max delta 0.000)
    147.06 seconds: ME NNI round 5 of 45, 401 of 2576 splits, 58 changes (max delta 0.000)
    147.23 seconds: ME NNI round 5 of 45, 501 of 2576 splits, 69 changes (max delta 0.000)
    147.40 seconds: ME NNI round 5 of 45, 601 of 2576 splits, 81 changes (max delta 0.000)
    147.59 seconds: ME NNI round 5 of 45, 701 of 2576 splits, 100 changes (max delta 0.000)
    147.76 seconds: ME NNI round 5 of 45, 801 of 2576 splits, 114 changes (max delta 0.000)
    147.92 seconds: ME NNI round 5 of 45, 901 of 2576 splits, 142 changes (max delta 0.000)
    148.09 seconds: ME NNI round 5 of 45, 1001 of 2576 splits, 158 changes (max delta 0.000)
    148.26 seconds: ME NNI round 5 of 45, 1101 of 2576 splits, 167 changes (max delta 0.000)
    148.44 seconds: ME NNI round 5 of 45, 1201 of 2576 splits, 186 changes (max delta 0.000)
    148.60 seconds: ME NNI round 5 of 45, 1301 of 2576 splits, 194 changes (max delta 0.000)
    148.77 seconds: ME NNI round 5 of 45, 1401 of 2576 splits, 209 changes (max delta 0.000)
    148.95 seconds: ME NNI round 5 of 45, 1501 of 2576 splits, 221 changes (max delta 0.000)
    149.12 seconds: ME NNI round 5 of 45, 1601 of 2576 splits, 242 changes (max delta 0.000)
    149.28 seconds: ME NNI round 5 of 45, 1701 of 2576 splits, 248 changes (max delta 0.000)
    149.45 seconds: ME NNI round 5 of 45, 1801 of 2576 splits, 262 changes (max delta 0.000)
    149.62 seconds: ME NNI round 5 of 45, 1901 of 2576 splits, 281 changes (max delta 0.000)
    149.80 seconds: ME NNI round 5 of 45, 2001 of 2576 splits, 298 changes (max delta 0.000)
    149.98 seconds: ME NNI round 5 of 45, 2101 of 2576 splits, 316 changes (max delta 0.000)
    150.16 seconds: ME NNI round 5 of 45, 2201 of 2576 splits, 346 changes (max delta 0.000)
    150.32 seconds: ME NNI round 5 of 45, 2301 of 2576 splits, 360 changes (max delta 0.000)
    150.56 seconds: ME NNI round 6 of 45, 101 of 2576 splits, 12 changes (max delta 0.000)
    150.72 seconds: ME NNI round 6 of 45, 201 of 2576 splits, 18 changes (max delta 0.000)
    150.90 seconds: ME NNI round 6 of 45, 301 of 2576 splits, 36 changes (max delta 0.000)
    151.08 seconds: ME NNI round 6 of 45, 401 of 2576 splits, 46 changes (max delta 0.000)
    151.26 seconds: ME NNI round 6 of 45, 501 of 2576 splits, 61 changes (max delta 0.000)
    151.42 seconds: ME NNI round 6 of 45, 601 of 2576 splits, 83 changes (max delta 0.000)
    151.60 seconds: ME NNI round 6 of 45, 701 of 2576 splits, 95 changes (max delta 0.000)
    151.77 seconds: ME NNI round 6 of 45, 801 of 2576 splits, 106 changes (max delta 0.000)
    151.94 seconds: ME NNI round 6 of 45, 901 of 2576 splits, 116 changes (max delta 0.000)
    152.10 seconds: ME NNI round 6 of 45, 1001 of 2576 splits, 121 changes (max delta 0.000)
    152.27 seconds: ME NNI round 6 of 45, 1101 of 2576 splits, 126 changes (max delta 0.000)
    152.44 seconds: ME NNI round 6 of 45, 1201 of 2576 splits, 137 changes (max delta 0.000)
    152.61 seconds: ME NNI round 6 of 45, 1301 of 2576 splits, 149 changes (max delta 0.000)
    152.78 seconds: ME NNI round 6 of 45, 1401 of 2576 splits, 164 changes (max delta 0.000)
    152.95 seconds: ME NNI round 6 of 45, 1501 of 2576 splits, 176 changes (max delta 0.000)
    153.11 seconds: ME NNI round 6 of 45, 1601 of 2576 splits, 181 changes (max delta 0.000)
    153.28 seconds: ME NNI round 6 of 45, 1701 of 2576 splits, 198 changes (max delta 0.000)
    153.47 seconds: ME NNI round 6 of 45, 1801 of 2576 splits, 220 changes (max delta 0.000)
    153.64 seconds: ME NNI round 6 of 45, 1901 of 2576 splits, 228 changes (max delta 0.000)
    153.83 seconds: ME NNI round 6 of 45, 2001 of 2576 splits, 240 changes (max delta 0.000)
    154.00 seconds: ME NNI round 6 of 45, 2101 of 2576 splits, 257 changes (max delta 0.000)
    154.17 seconds: ME NNI round 6 of 45, 2201 of 2576 splits, 274 changes (max delta 0.000)
    154.33 seconds: ME NNI round 6 of 45, 2301 of 2576 splits, 288 changes (max delta 0.000)
    154.55 seconds: ME NNI round 7 of 45, 101 of 2576 splits, 7 changes (max delta 0.000)
    154.72 seconds: ME NNI round 7 of 45, 201 of 2576 splits, 14 changes (max delta 0.000)
    154.90 seconds: ME NNI round 7 of 45, 301 of 2576 splits, 27 changes (max delta 0.000)
    155.08 seconds: ME NNI round 7 of 45, 401 of 2576 splits, 36 changes (max delta 0.000)
    155.26 seconds: ME NNI round 7 of 45, 501 of 2576 splits, 54 changes (max delta 0.000)
    155.42 seconds: ME NNI round 7 of 45, 601 of 2576 splits, 61 changes (max delta 0.000)
    155.61 seconds: ME NNI round 7 of 45, 701 of 2576 splits, 70 changes (max delta 0.000)
    155.78 seconds: ME NNI round 7 of 45, 801 of 2576 splits, 97 changes (max delta 0.000)
    155.94 seconds: ME NNI round 7 of 45, 901 of 2576 splits, 111 changes (max delta 0.000)
    156.11 seconds: ME NNI round 7 of 45, 1001 of 2576 splits, 122 changes (max delta 0.000)
    156.27 seconds: ME NNI round 7 of 45, 1101 of 2576 splits, 123 changes (max delta 0.000)
    156.43 seconds: ME NNI round 7 of 45, 1201 of 2576 splits, 125 changes (max delta 0.000)
    156.61 seconds: ME NNI round 7 of 45, 1301 of 2576 splits, 131 changes (max delta 0.000)
    156.77 seconds: ME NNI round 7 of 45, 1401 of 2576 splits, 147 changes (max delta 0.000)
    156.94 seconds: ME NNI round 7 of 45, 1501 of 2576 splits, 157 changes (max delta 0.000)
    157.12 seconds: ME NNI round 7 of 45, 1601 of 2576 splits, 162 changes (max delta 0.000)
    157.29 seconds: ME NNI round 7 of 45, 1701 of 2576 splits, 171 changes (max delta 0.000)
    157.46 seconds: ME NNI round 7 of 45, 1801 of 2576 splits, 181 changes (max delta 0.000)
    157.64 seconds: ME NNI round 7 of 45, 1901 of 2576 splits, 183 changes (max delta 0.000)
    157.82 seconds: ME NNI round 7 of 45, 2001 of 2576 splits, 197 changes (max delta 0.000)
    157.99 seconds: ME NNI round 7 of 45, 2101 of 2576 splits, 224 changes (max delta 0.000)
    158.16 seconds: ME NNI round 7 of 45, 2201 of 2576 splits, 238 changes (max delta 0.000)
    158.32 seconds: ME NNI round 7 of 45, 2301 of 2576 splits, 250 changes (max delta 0.000)
    158.55 seconds: ME NNI round 8 of 45, 101 of 2576 splits, 7 changes (max delta 0.000)
    158.71 seconds: ME NNI round 8 of 45, 201 of 2576 splits, 12 changes (max delta 0.000)
    158.88 seconds: ME NNI round 8 of 45, 301 of 2576 splits, 22 changes (max delta 0.000)
    159.06 seconds: ME NNI round 8 of 45, 401 of 2576 splits, 31 changes (max delta 0.000)
    159.22 seconds: ME NNI round 8 of 45, 501 of 2576 splits, 47 changes (max delta 0.000)
    159.40 seconds: ME NNI round 8 of 45, 601 of 2576 splits, 57 changes (max delta 0.000)
    159.58 seconds: ME NNI round 8 of 45, 701 of 2576 splits, 68 changes (max delta 0.000)
    159.75 seconds: ME NNI round 8 of 45, 801 of 2576 splits, 85 changes (max delta 0.000)
    159.91 seconds: ME NNI round 8 of 45, 901 of 2576 splits, 90 changes (max delta 0.000)
    160.07 seconds: ME NNI round 8 of 45, 1001 of 2576 splits, 98 changes (max delta 0.000)
    160.24 seconds: ME NNI round 8 of 45, 1101 of 2576 splits, 104 changes (max delta 0.000)
    160.40 seconds: ME NNI round 8 of 45, 1201 of 2576 splits, 110 changes (max delta 0.000)
    160.57 seconds: ME NNI round 8 of 45, 1301 of 2576 splits, 118 changes (max delta 0.000)
    160.73 seconds: ME NNI round 8 of 45, 1401 of 2576 splits, 119 changes (max delta 0.000)
    160.90 seconds: ME NNI round 8 of 45, 1501 of 2576 splits, 128 changes (max delta 0.000)
    161.06 seconds: ME NNI round 8 of 45, 1601 of 2576 splits, 130 changes (max delta 0.000)
    161.24 seconds: ME NNI round 8 of 45, 1701 of 2576 splits, 136 changes (max delta 0.000)
    161.40 seconds: ME NNI round 8 of 45, 1801 of 2576 splits, 143 changes (max delta 0.000)
    161.57 seconds: ME NNI round 8 of 45, 1901 of 2576 splits, 148 changes (max delta 0.000)
    161.76 seconds: ME NNI round 8 of 45, 2001 of 2576 splits, 171 changes (max delta 0.000)
    161.94 seconds: ME NNI round 8 of 45, 2101 of 2576 splits, 198 changes (max delta 0.000)
    162.11 seconds: ME NNI round 8 of 45, 2201 of 2576 splits, 207 changes (max delta 0.000)
    162.27 seconds: ME NNI round 8 of 45, 2301 of 2576 splits, 212 changes (max delta 0.000)
    162.49 seconds: ME NNI round 9 of 45, 101 of 2576 splits, 5 changes (max delta 0.000)
    162.66 seconds: ME NNI round 9 of 45, 201 of 2576 splits, 11 changes (max delta 0.000)
    162.84 seconds: ME NNI round 9 of 45, 301 of 2576 splits, 26 changes (max delta 0.000)
    163.02 seconds: ME NNI round 9 of 45, 401 of 2576 splits, 55 changes (max delta 0.000)
    163.19 seconds: ME NNI round 9 of 45, 501 of 2576 splits, 63 changes (max delta 0.000)
    163.36 seconds: ME NNI round 9 of 45, 601 of 2576 splits, 70 changes (max delta 0.000)
    163.52 seconds: ME NNI round 9 of 45, 701 of 2576 splits, 76 changes (max delta 0.000)
    163.69 seconds: ME NNI round 9 of 45, 801 of 2576 splits, 78 changes (max delta 0.000)
    163.85 seconds: ME NNI round 9 of 45, 901 of 2576 splits, 85 changes (max delta 0.000)
    164.02 seconds: ME NNI round 9 of 45, 1001 of 2576 splits, 85 changes (max delta 0.000)
    164.18 seconds: ME NNI round 9 of 45, 1101 of 2576 splits, 88 changes (max delta 0.000)
    164.35 seconds: ME NNI round 9 of 45, 1201 of 2576 splits, 92 changes (max delta 0.000)
    164.52 seconds: ME NNI round 9 of 45, 1301 of 2576 splits, 92 changes (max delta 0.000)
    164.68 seconds: ME NNI round 9 of 45, 1401 of 2576 splits, 98 changes (max delta 0.000)
    164.85 seconds: ME NNI round 9 of 45, 1501 of 2576 splits, 104 changes (max delta 0.000)
    165.02 seconds: ME NNI round 9 of 45, 1601 of 2576 splits, 107 changes (max delta 0.000)
    165.18 seconds: ME NNI round 9 of 45, 1701 of 2576 splits, 115 changes (max delta 0.000)
    165.36 seconds: ME NNI round 9 of 45, 1801 of 2576 splits, 120 changes (max delta 0.000)
    165.51 seconds: ME NNI round 9 of 45, 1901 of 2576 splits, 131 changes (max delta 0.000)
    165.71 seconds: ME NNI round 9 of 45, 2001 of 2576 splits, 144 changes (max delta 0.000)
