ID1,ID2,Distance
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Korea_KCDC03_2020_EPI_ISL_407193,0.000167723
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Italy_INMI1_isl_2020_EPI_ISL_410545,0.000170039
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCoV_China_WHU01_2020_EPI_ISL_406716,0.000301273
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Germany_BavPat1_2020_EPI_ISL_406862,0.000100744
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_Jiangsu_JS01_2020_EPI_ISL_411950,0.000200792
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Japan_TY_WK_012_2020_EPI_ISL_408665,0.000868722
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_Singapore_11_2020_EPI_ISL_410719,0.000234605
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Singapore_10_2020_EPI_ISL_410716,6.69238e-05
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_France_IDF0515_2020_EPI_ISL_408430,0.000200955
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_Belgium_GHB_03021_2020_EPI_ISL_407976,0
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Shandong_IVDC_SD_001_2020_EPI_ISL_408482,0.000234229
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_France_IDF0571_2020_EPI_ISL_411218,0
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_IPBCAMS_WH_01_2019_EPI_ISL_402123,0.000100377
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Wuhan_IPBCAMS_WH_04_2019_EPI_ISL_403929,6.69903e-05
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_Guangdong_20SF201_2020_EPI_ISL_406538,6.7036e-05
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Taiwan_NTU01_2020_EPI_ISL_408489,0.000407285
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_USA_CA1_2020_EPI_ISL_406034,0.000200826
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Japan_NA_20_05_1_2020_EPI_ISL_410531,6.69683e-05
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_USA_CA6_2020_EPI_ISL_410044,3.36053e-05
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Taiwan_3_2020_EPI_ISL_411926,0.000133922
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_Sydney_2_2020_EPI_ISL_408976,0.00023544
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Italy_INMI1_cs_2020_EPI_ISL_410546,0.000170039
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_USA_WA1_A12_2020_EPI_ISL_407214,0.000134051
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCoV_China_WHU02_2020_EPI_ISL_406717,0.000301273
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Zhejiang_Hangzhou_1_2020_EPI_ISL_406970,0
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_Sweden_01_2020_EPI_ISL_411951,0.000301215
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Japan_TY_WK_501_2020_EPI_ISL_408666,0.000829201
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_France_IDF0372_2020_EPI_ISL_410720,0.000234434
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,0.000234443
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_Singapore_2_2020_EPI_ISL_407987,0.000100745
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Shanghai_IVDC_SH_001_2020_EPI_ISL_408483,0.000903901
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_France_IDF0386_2020_EPI_ISL_411219,0.000167405
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_WIV04_2019_EPI_ISL_402124,0
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Wuhan_IPBCAMS_WH_03_2019_EPI_ISL_403930,0.000100492
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_Shenzhen_SZTH_001_2020_EPI_ISL_406592,0.000972589
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Wuhan_IVDC_HB_envF13_2020_EPI_ISL_408511,0.000560589
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCov_France_IDF0626_2020_EPI_ISL_408431,0.000134018
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_USA_CA2_2020_EPI_ISL_406036,0.000167368
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Japan_OS_20_07_1_2020_EPI_ISL_410532,6.69683e-05
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_USA_IL2_2020_EPI_ISL_410045,0.000268703
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Taiwan_4_2020_EPI_ISL_411927,6.6958e-05
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Singapore_1_2020_EPI_ISL_406973,3.35313e-05
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Singapore_7_2020_EPI_ISL_410713,0.000170046
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_USA_WA1_F6_2020_EPI_ISL_407215,0.000134051
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,0.000829201
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Australia_QLD04_2020_EPI_ISL_410718,0.000200942
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCov_Wuhan_WH01_2019_EPI_ISL_406798,0.000368417
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_Sydney_3_2020_EPI_ISL_408977,0.000201515
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_Jiangsu_JS02_2020_EPI_ISL_411952,0.000267704
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,0.00026795
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Sichuan_IVDC_SC_001_2020_EPI_ISL_408484,0.00020078
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_France_IDF0386_2020_EPI_ISL_411220,0.000167371
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Wuhan_IPBCAMS_WH_02_2019_EPI_ISL_403931,0.000267999
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_Singapore_3_2020_EPI_ISL_407988,0.000100745
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_Shenzhen_SZTH_002_2020_EPI_ISL_406593,0.000167626
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,0.00126389
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_USA_AZ1_2020_EPI_ISL_406223,0.000100408
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Chongqing_YC01_2020_EPI_ISL_408478,0.000267815
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,0.00010074
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_South_Korea_SNU01_2020_EPI_ISL_411929,0.000301367
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_England_01_2020_EPI_ISL_407071,0.000134151
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Hangzhou_HZCDC0001_2020_EPI_ISL_407313,0.000167741
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Singapore_4_2020_EPI_ISL_410535,0.000170048
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Vietnam_VR03_38142_2020_EPI_ISL_408668,0.000908224
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_Jiangsu_JS03_2020_EPI_ISL_411953,0.000100377
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Singapore_8_2020_EPI_ISL_410714,0.000170046
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,0.000535535
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_Wuhan_WH05_2020_EPI_ISL_408978,0.000268018
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_Cambodia_0012_2020_EPI_ISL_411902,0.000133918
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_Fujian_8_2020_EPI_ISL_411060,0.000133955
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Guangdong_20SF012_2020_EPI_ISL_403932,0.000167587
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Singapore_11_2020_EPI_ISL_410719,0.000134042
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCov_Wuhan_WH02_2019_EPI_ISL_406799,0.00134198
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_USA_CA3_2020_EPI_ISL_408008,0.000167918
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_Shenzhen_SZTH_003_2020_EPI_ISL_406594,0.000134091
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Wuhan_IVDC_HB_envF13_20_2020_EPI_ISL_408514,0.000602515
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_Guangdong_20SF174_2020_EPI_ISL_406531,0.000134231
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,0.000100407
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_Hu_1_2019_EPI_ISL_402125,0
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_Nepal_61_2020_EPI_ISL_410301,6.71816e-05
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Jiangsu_JS01_2020_EPI_ISL_411950,0.000167412
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_England_02_2020_EPI_ISL_407073,0.000167685
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,0.00010074
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Singapore_5_2020_EPI_ISL_410536,0.000134051
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Japan_KY_V_029_2020_EPI_ISL_408669,0.000868686
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_USA_CA7_2020_EPI_ISL_411954,6.69394e-05
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Singapore_9_2020_EPI_ISL_410715,0.000170046
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Jiangxi_IVDC_JX_002_2020_EPI_ISL_408486,3.34572e-05
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_USA_MA1_2020_EPI_ISL_409067,0.000301333
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_Taiwan_CGMH_CGU_01_2020_EPI_ISL_411915,0.000100475
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_Fujian_13_2020_EPI_ISL_411066,0.000234448
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Guangdong_20SF013_2020_EPI_ISL_403933,0.000167587
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_France_IDF0372_2020_EPI_ISL_410720,6.69522e-05
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,0.000301405
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_USA_CA4_2020_EPI_ISL_408009,0.000167918
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Wuhan_IVDC_HB_envF13_21_2020_EPI_ISL_408515,0.000635982
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,0.000368776
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Yunnan_IVDC_YN_003_2020_EPI_ISL_408480,0.000200827
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,0.000167626
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_WIV02_2019_EPI_ISL_402127,6.70673e-05
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_France_RA739_2020_EPI_ISL_410486,0.000168235
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Sweden_01_2020_EPI_ISL_411951,0.000234378
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Finland_1_2020_EPI_ISL_407079,0
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Australia_QLD01_2020_EPI_ISL_407894,0.00016773
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Singapore_6_2020_EPI_ISL_410537,0.000100581
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_USA_WI1_2020_EPI_ISL_408670,0.000750179
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Singapore_10_2020_EPI_ISL_410716,0.000170046
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_USA_CA8_2020_EPI_ISL_411955,0.000100407
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Henan_IVDC_HeN_002_2020_EPI_ISL_408487,0.000836959
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_USA_CA6_2020_EPI_ISL_410044,0.000167525
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_Taiwan_3_2020_EPI_ISL_411926,0.000167318
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_France_IDF0571_2020_EPI_ISL_411218,0.00026795
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Guangdong_20SF014_2020_EPI_ISL_403934,0.000100539
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,0.000167306
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCov_Wuhan_WH04_2020_EPI_ISL_406801,0.000401879
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_USA_CA5_2020_EPI_ISL_408010,0.000134348
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Japan_TY_WK_012_2020_EPI_ISL_408665,0.000535768
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_France_IDF0372_2020_EPI_ISL_406596,0.00013407
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Chongqing_IVDC_CQ_001_2020_EPI_ISL_408481,0.000133876
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_Foshan_20SF207_2020_EPI_ISL_406534,0.000167626
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_WIV05_2019_EPI_ISL_402128,6.70067e-05
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_Japan_NA_20_05_1_2020_EPI_ISL_410531,3.35782e-05
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Jiangsu_JS02_2020_EPI_ISL_411952,0.000234372
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Australia_QLD02_2020_EPI_ISL_407896,0.000234659
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Italy_INMI1_isl_2020_EPI_ISL_410545,0.00013394
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_Taiwan_4_2020_EPI_ISL_411927,0.000100381
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_France_IDF0386_2020_EPI_ISL_411219,0.000234434
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Guangdong_20SF025_2020_EPI_ISL_403935,0.000167587
BetaCoV_Australia_NSW01_2020_EPI_ISL_407893,BetaCoV_France_IDF0515_2020_EPI_ISL_408430,0.000167931
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Jiangsu_IVDC_JS_001_2020_EPI_ISL_408488,3.34569e-05
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCoV_Australia_VIC01_2020_EPI_ISL_406844,0.000401724
BetaCoV_Taiwan_3_2020_EPI_ISL_411926,BetaCoV_USA_TX1_2020_EPI_ISL_411956,0.000167356
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Japan_AI_I_004_2020_EPI_ISL_407084,6.7054e-05
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCoV_USA_IL2_2020_EPI_ISL_410045,0.00026784
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_France_IDF0373_2020_EPI_ISL_406597,0.000134223
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Fujian_8_2020_EPI_ISL_411060,0.00016743
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Shandong_IVDC_SD_001_2020_EPI_ISL_408482,0.00033474
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_Foshan_20SF210_2020_EPI_ISL_406535,0.000134091
BetaCoV_Wuhan_IVDC_HB_envF54_2020_EPI_ISL_408512,BetaCoV_Sydney_2_2020_EPI_ISL_408976,0.000751544
BetaCoV_Beijing_IVDC_BJ_005_2020_EPI_ISL_408485,BetaCoV_Japan_TY_WK_501_2020_EPI_ISL_408666,0.000502257
BetaCoV_Sydney_3_2020_EPI_ISL_408977,BetaCoV_Japan_OS_20_07_1_2020_EPI_ISL_410532,3.35782e-05
BetaCoV_France_IDF0386_2020_EPI_ISL_411219,BetaCoV_Jiangsu_JS03_2020_EPI_ISL_411953,6.69558e-05
BetaCoV_Wuhan_IVDC_HB_01_2019_EPI_ISL_402119,BetaCoV_Wuhan_WIV06_2019_EPI_ISL_402129,1.11007e-16
BetaCoV_England_02_2020_EPI_ISL_407073,BetaCoV_Belgium_GHB_03021_2020_EPI_ISL_407976,0.000100534
BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,BetaCoV_Italy_INMI1_cs_2020_EPI_ISL_410546,0.000134309
BetaCoV_France_IDF0515_isl_2020_EPI_ISL_410984,BetaCoV_South_Korea_SNU01_2020_EPI_ISL_411929,0.000401455
BetaCoV_Wuhan_WIV07_2019_EPI_ISL_402130,BetaCoV_Guangdong_20SF028_2020_EPI_ISL_403936,0.000100539
BetaCoV_Chongqing_ZX01_2020_EPI_ISL_408479,BetaCoV_Taiwan_NTU01_2020_EPI_ISL_408489,6.78686e-05
BetaCoV_Shenzhen_SZTH_004_2020_EPI_ISL_406595,BetaCoV_Germany_BavPat1_2020_EPI_ISL_406862,0.000403079
BetaCoV_Singapore_4_2020_EPI_ISL_410535,BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,3.40057e-05
BetaCov_Wuhan_WH03_2020_EPI_ISL_406800,BetaCoV_Korea_KCDC03_2020_EPI_ISL_407193,0.000134173
BetaCoV_Japan_TY_WK_521_2020_EPI_ISL_408667,BetaCov_Taiwan_NTU02_2020_EPI_ISL_410218,0.000234442
BetaCoV_Guangzhou_20SF206_2020_EPI_ISL_406533,BetaCoV_China_WHU01_2020_EPI_ISL_406716,6.7036e-05
BetaCoV_Australia_QLD03_2020_EPI_ISL_410717,BetaCoV_France_IDF0386_2020_EPI_ISL_411220,0.000234434
BetaCoV_Singapore_7_2020_EPI_ISL_410713,BetaCoV_Fujian_13_2020_EPI_ISL_411066,0.000133836
BetaCoV_USA_WA1_2020_EPI_ISL_404895,BetaCoV_Foshan_20SF211_2020_EPI_ISL_406536,0.000134253
BetaCoV_USA_CA3_2020_EPI_ISL_408008,BetaCoV_Shanghai_IVDC_SH_001_2020_EPI_ISL_408483,0.0010047
